"1","4800307457","9784800307453","","","読みたい","","","","2016-06-04 01:30:42","","道徳感情はなぜ人を誤らせるのか ~冤罪、虐殺、正しい心","管賀 江留郎","洋泉社","2016","本","535"
"1","4596551073","9784596551078","","","読みたい","","","","2016-06-04 19:47:02","","未来化する社会 世界72億人のパラダイムシフトが始まった (ハーパーコリンズ・ノンフィクション)","アレック ロス","ハーパーコリンズ・ ジャパン","2016","本","408"
"1","4791768744","9784791768745","","","読みたい","","","","2016-06-04 19:54:59","","統計はウソをつく-アフリカ開発統計に隠された真実と現実-","モルテン・イェルウェン","青土社","2015","本","302"
"1","4478021813","9784478021811","","","読みたい","","","","2016-06-04 20:03:26","","経済は「予想外のつながり」で動く――「ネットワーク理論」で読みとく予測不可能な世界のしくみ","ポール・オームロッド","ダイヤモンド社","2015","本","384"
"1","4492314571","9784492314579","","","積読","","","","2016-06-04 20:11:48","","善と悪の経済学","トーマス・セドラチェク","東洋経済新報社","2015","本","596"
"1","4906917526","9784906917525","","","読みたい","","","","2016-06-04 20:38:17","","格差と文明 ―― イスラーム・仏教・現代の危機","黒田壽郎","書肆心水","2016","本","288"
"1","4791769228","9784791769223","","","読みたい","","","","2016-06-04 20:46:31","","心臓の科学史  -古代の「発見」から現代の最新医療まで-","ロブ・ダン","青土社","2016","本","446"
"1","4062585804","9784062585804","","","いま読んでる","","","","2016-06-11 13:39:14","","記号創発ロボティクス 知能のメカニズム入門 (講談社選書メチエ)","谷口 忠大","講談社","2014","本","240"
"1","4492314148","9784492314142","","","読み終わった","","","","2016-06-11 13:40:36","2016-06-11 13:40:36","アイデンティティ経済学","ジョージ・A・アカロフ、レイチェル・E・クラントン","東洋経済新報社","2011","本","256"
"1","4062178591","9784062178594","","","いま読んでる","","","","2016-06-11 13:41:41","","内向型人間の時代 社会を変える静かな人の力","スーザン・ケイン","講談社","2013","本","360"
"1","4062165341","9784062165341","","","読み終わった","","","","2016-06-11 13:42:03","2016-06-11 13:42:03","生物化するコンピュータ","デニス・シャシャ","講談社","2013","本","274"
"1","4822250040","9784822250041","","","読み終わった","","","","2016-06-11 13:45:55","2016-06-11 13:45:55","ひらめきはカオスから生まれる","オリ・ブラフマン","日経BP","2014","本","272"
"1","4757123264","9784757123267","","","読み終わった","","","","2016-06-11 13:46:39","2016-06-11 13:46:39","大格差:機械の知能は仕事と所得をどう変えるか","タイラー・コーエン","NTT出版","2014","本","368"
"1","482224864X","9784822248642","","","読み終わった","","","","2016-06-11 13:47:01","2016-06-11 13:47:01","フレーミング「自分の経済学」で幸福を切りとる","タイラー・コーエン","日経BP","2011","本","320"
"1","4152094583","9784152094582","","","読み終わった","","","","2016-06-11 13:47:23","2016-06-11 13:47:23","職場の人間科学: ビッグデータで考える「理想の働き方」","ベン・ウェイバー","早川書房","2014","本","328"
"1","4163757600","9784163757605","","","読み終わった","","","","2016-06-11 13:47:52","2016-06-11 13:47:52","ヤル気の科学 行動経済学が教える成功の秘訣","イアン エアーズ","文藝春秋","2012","本","325"
"1","414081554X","9784140815540","","","読み終わった","","","","2016-06-11 13:48:39","2016-06-11 13:48:39","バースト!  人間行動を支配するパターン","アルバート=ラズロ・バラバシ","NHK出版","2012","本","440"
"1","4478410232","9784478410233","","","読み終わった","","","","2016-06-11 13:50:04","2016-06-11 13:50:04","マネジメント[エッセンシャル版] - 基本と原則","ピーター・F・ドラッカー","ダイヤモンド社","2001","本","302"
"1","4478001898","9784478001899","","","読み終わった","","","","2016-06-11 13:55:54","2016-06-11 13:55:54","組織行動論の実学―心理学で経営課題を解明する (Harvard business review)","DIAMONDハーバード・ビジネス・レビ","ダイヤモンド社","2007","本","425"
"1","4576141155","9784576141152","","","読み終わった","","","","2016-06-11 14:16:42","2016-06-11 14:16:42","思考のトラップ 脳があなたをダマす48のやり方","デイヴィッド・マクレイニー","二見書房","2014","本","413"
"1","433403375X","9784334033750","","","読み終わった","","","","2016-06-11 14:17:09","2016-06-11 14:17:09","統計数字を疑う　なぜ実感とズレるのか？ (光文社新書)","門倉 貴史","光文社","2006","本","280"
"1","4152092777","9784152092779","","","読み終わった","","","","2016-06-11 14:20:24","2016-06-11 14:20:24","人生の科学: 「無意識」があなたの一生を決める","デイヴィッド・ブルックス","早川書房","2012","本","576"
"1","4791768108","9784791768103","","","読み終わった","","","","2016-06-11 14:24:01","2016-06-11 14:24:01","生命を進化させる究極のアルゴリズム","レスリー・ヴァリアント","青土社","2014","本","300"
"1","4163754407","9784163754406","","","読みたい","","","","2016-06-11 14:24:21","","世にも奇妙な人体実験の歴史","トレヴァー・ノートン","文藝春秋","2012","本","379"
"1","4883173577","9784883173570","","","読みたい","","","","2016-06-12 01:05:53","","拷問の歴史 (Truth In Fantasy)"," 高平鳴海","新紀元社","2001","本","259"
"1","4041938015","9784041938010","","","いま読んでる","","","","2016-06-12 01:06:49","","美しき拷問の本 (角川ホラー文庫)","桐生 操","角川書店","","本","235"
"1","4878932937","9784878932939","","","読みたい","","","","2016-06-15 20:52:46","","大江戸視覚革命―十八世紀日本の西洋科学と民衆文化","タイモン スクリーチ","作品社","","本","597"
"1","4166610783","9784166610785","","","読みたい","","","","2016-06-15 23:54:20","","不平等との闘い ルソーからピケティまで ((文春新書))","稲葉 振一郎","文藝春秋","2016","本","254"
"1","4121022386","9784121022387","","","読み終わった","","","","2016-06-17 07:37:13","2016-06-17 07:37:13","人はなぜ集団になると怠けるのか - 「社会的手抜き」の心理学 (中公新書)","釘原 直樹","中央公論新社","2013","本","252"
"1","4121004485","9784121004482","","","読みたい","","","","2016-06-17 07:38:30","","詭弁論理学 (中公新書 (448))","野崎 昭弘","中央公論新社","1976","本","208"
"1","4826901658","9784826901659","","","読みたい","","","","2016-06-17 19:38:39","","群れはなぜ同じ方向を目指すのか?","レン・フィッシャー","白揚社","2012","本","312"
"1","4623059510","9784623059515","","","読みたい","","","","2016-06-18 12:33:30","","現代経済思想―サムエルソンからクルーグマンまで","根井 雅弘","ミネルヴァ書房","2011","本","296"
"1","4309246214","9784309246215","","","読みたい","","","","2016-06-18 12:35:06","","経済学に脳と心は必要か?","川越 敏司","河出書房新社","2013","本","212"
"1","4782800541","9784782800546","","","読みたい","","","","2016-06-18 14:49:27","","心の社会","Marvin Minsky","産業図書","1990","本","574"
"1","4152088265","9784152088260","","","読みたい","","","","2016-06-18 14:50:32","","神は妄想である―宗教との決別","リチャード・ドーキンス","早川書房","2007","本","578"
"1","4532190452","9784532190453","","","読みたい","","","","2016-06-18 23:29:31","","帝王学 「貞観政要」の読み方 (日経ビジネス人文庫)","山本 七平","日本経済新聞出版","2001","本","225"
"1","4781606369","9784781606361","","","読みたい","","","","2016-06-18 23:30:55","","戦争論 (まんがで読破 91)","クラウゼヴィッツ","イースト・プレス","2011","マンガ","188"
"1","4122038510","9784122038516","","","読みたい","","","","2016-06-18 23:31:33","","遊撃戦論 (中公文庫)","毛 沢東","中央公論新社","","本","173"
"1","4122018331","9784122018334","","","読みたい","","","","2016-06-18 23:32:46","","失敗の本質―日本軍の組織論的研究 (中公文庫)"," 戸部良一","中央公論新社","1991","本","413"
"1","4569665969","9784569665962","","","読みたい","","","","2016-06-18 23:33:35","","戦術と指揮 命令の与え方・集団の動かし方 (PHP文庫)","松村 劭","PHP研究所","2006","本","307"
"1","4822740315","9784822740313","","","読みたい","","","","2016-06-19 21:23:08","","ビジョナリー・カンパニー ― 時代を超える生存の原則","ジム・コリンズ","日経BP社","1995","本","475"
"1","4822245241","9784822245245","","","読みたい","","","","2016-06-19 21:23:17","","ビジョナリーカンパニー【特別編】","ジェームズ・C・コリンズ","日経BP","2006","本","96"
"1","4822249255","9784822249250","","","読みたい","","","","2016-06-19 21:23:25","","ビジョナリーカンパニー 1~4巻+特別編","ジム・コリンズ","日経BP","2012","本",""
"1","4822249239","9784822249236","","","読みたい","","","","2016-06-19 21:23:30","","ビジョナリー・カンパニー4 自分の意志で偉大になる","ジム・コリンズ","日経BP","2012","本","490"
"1","4822248178","9784822248178","","","読みたい","","","","2016-06-19 21:23:32","","ビジョナリー・カンパニー3 衰退の五段階","ジム・コリンズ","日経BP","2010","本","316"
"1","4822242633","9784822242633","","","読みたい","","","","2016-06-19 21:23:35","","ビジョナリー・カンパニー 2 - 飛躍の法則","ジム・コリンズ","日経BP","2001","本","360"
"1","4622016672","9784622016670","","","読みたい","","","","2016-06-21 01:17:01","","科学革命の構造","トーマス・クーン","みすず書房","1971","本","293"
"1","4102177213","9784102177211","","","読みたい","","","","2016-06-21 01:17:24","","複雑系―科学革命の震源地・サンタフェ研究所の天才たち (新潮文庫)","M.ミッチェル ワールドロップ","新潮社","","本","683"
"1","4791768469","9784791768462","","","読みたい","","","","2016-06-21 01:18:49","","暴力の人類史 上","スティーブン・ピンカー","青土社","2015","本","700"
"1","4791768477","9784791768479","","","読みたい","","","","2016-06-21 01:19:04","","暴力の人類史 下","スティーブン・ピンカー","青土社","2015","本","700"
"1","4492556974","9784492556979","","","読みたい","","","","2016-06-24 00:20:03","","アナロジー思考","細谷功","東洋経済新報社","2011","本","240"
"1","4003253086","9784003253083","","","読み終わった","","","","2016-06-24 21:02:45","2016-07-17 00:34:28","ゴリオ爺さん (上) (岩波文庫)","バルザック","岩波書店","1997","本","321"
"1","4314011378","9784314011372","","","読みたい","","","","2016-07-01 08:32:53","","脳はいかに治癒をもたらすか 神経可塑性研究の最前線","ノーマン ドイジ","紀伊國屋書店","2016","本","592"
"1","4140911018","9784140911013","","","いま読んでる","","","","2016-07-02 10:21:12","","考える技術としての統計学 生活・ビジネス・投資に生かす (NHKブックス)","飯田 泰之","NHK出版","2007","本","222"
"1","4309245412","9784309245416","","","読み終わった","","","","2016-07-02 10:21:40","2016-09-10 00:33:35","なぜ経済予測は間違えるのか?---科学で問い直す経済学","デイヴィッド・オレル","河出書房新社","2011","本","320"
"1","4873116082","9784873116082","","","読みたい","","","","2016-07-02 12:56:15","","インタフェースデザインの実践教室 ―優れたユーザビリティを実現するアイデアとテクニック","Lukas Mathis","オライリージャパン","2013","本","332"
"1","4864104212","9784864104210","","","読みたい","","","","2016-07-02 13:07:56","","「やさしさ」という技術","ステファン・アインホルン","飛鳥新社","2015","本","224"
